FileName|ReceivedTime|From|To|CC|BCC|Subject|HTMLBody|TextBody
18.eml|12/30/1899 12:00:00 AM|||||||SKL-Gjunter, Kronacher Str.60D-96052 BambergGermanijahttp://www.skl.de/Spravochnyj nomer: SKL/Millionenformel/05/1288Paket: SKL/25/8787Pozdravljaem!!!My rady soobschit' vam o rezul'tatah tol'ko chto zavershivshejsja v ezhegodnyj zakljuchitel'nyj privlekaet v "Zjuddojche Klassenlotterie programmy. "Zjuddojche Klassenlotterie nich'ih byla provedena s iskljuchitel'noj spisok 25,000,000 iz adresov elektronnoj pochty individual'nyh i korpor tivnyh organov vybrali na prodvinutom avtomatizirovannogo sluchajnogo komp'juternogo golosovanija poiska ot Internet, kak chast' nashih mezhdunarodnyh aktsijah programmy, kotorye my provodit' kazhdyj god. Net bilety byli sold.After etot avtomaticheskij komp'juter golosovanija, adres elektronnoj pochty pri serijnyj nomer 65-5524 sdelal povezlo nomera 4-18-24-30-31-35, kotorye voznikli kak sledstvie v kak odin pervyh tridtsati pjati (35) povezlo pobediteljam v etoj kategorii.Vy s etim byl utverzhden na edinovremennuju vyplatu 700,000.00 Evro (sem'sot tysjach evro) nalichnymi zachisljajutsja na fajl SKL/Millionenformel/05/1288. Eto ot obschej denezhnoj premii 35 Million evro razdeljajut chisle pervyh tridtsati pjati (35) povezlo pobeditelej v etoj kategorii.V etom godu programma loterei dzhekpot javljaetsja samym kru pnym kogda-libo dlja "Zjuddojche Klassenlotterie. Smetnye 35 mln. dzhekpot budet shestoj po velichine v istorii Evropy. Samyj bol'shoj byl 363 mln. dzhek-pot, kotoryj vyhodit na dvuh pobeditelej v fevrale 2003 goda rozygrysh Bol'shoj Igra Mega Milliony 'predshestvennika.Vash fond v nastojaschee vremja hranitsja v offshornyj bank s Hardcover strahovanija. Iz-za smeshivat' nekotorye tsifry i imena, kotorye my sovety 2am derzhat' etu nagradu ot publichnogo uvedomlenija do teh por, poka vashi pretenzii, obrabatyvaetsja i den'gi perechisljajutsja na vash bankovskij schet, naznachennogo v kachestve Eto chast' nashej bezopasnosti protokola ob izbezhanii dvojnogo utverzhdaja ili neobosnovannoe ispol'zovanie etoj programmy dlja shirokoj obschestvennosti. Imejte v vidu, chto vasha schastlivaja vyigryshnyj nom=D 0r otnositsja k nashim evropejskim buklet predstavitel'stvo v Londone.V svjazi s etim, vash 700,000.00 Evro (sem'sot tysjach evro), budut vypuscheny k Vam nashego dochernego banka v Evrope. Nash agent v Velikobritanii nemedlenno nachat' protsess dlja sodejstvija osvobozhdeniju vashi sredstva, chtoby vy, kak srazu ustanovit' kontakt s nim.Dlja nachala vashej pretenzii, pozhalujsta, svjazhites' s v=D 0shim agentom trebovanij:D-r Anderson Klose, Inostrannye uslugi menedzhera, oplata i osvobozhdenii kafedra, Elektronnaja pochta: [klosesonservices@gmail.com] Telefon: +447024012536Vashi pretenzii agenta budet pomogat' vam v obrabotku, i denezhnyh sredstv Vashego prizovogo fondov v ukazannyh bankovskih schetov.Zametim, chto vse sredstva, priz dolzhen byt' zajavleny ne pozdnee chem za odin mesjats. Posle etoj d ty vse sredstva budut vozvrascheny v lotereju, kak KAZNAChEJSTVO unclaimed.In tem, chtoby izbezhat' nenuzhnyh zaderzhek i oslozhnenij, pozhalujsta stremit'sja protsitirovat' svoj ssylochnyj nomer: SKL/Millionenformel/05/1288 i paketnogo nomerov: v kazhdom SKL/25/8787 perepiska s Vashim agentom. Krome togo, dolzhny li byt' kakie-libo izmenenija v svoj adres, delat' soobschit' svoi pretenzii agenta, kak tol'ko vozmozhno. Pozdra=D 0ljaem esche raz ot vseh chlenov nashego personala i blagodarnosti za to, chto chast' nashih aktsijah programmy.S uvazheniem,Mrs.Violletta Ibrahimovich.Aktsii menedzheruddeutsche Klassenlotterie###
19.eml|12/30/1899 12:00:00 AM|||||||Ja missis Glorija S. Makkenzi, 85 let vdova. Ja iz Zefirhills, Florida, Soedinennye Shtaty Ameriki, no pereehal v London, Velikobritanija v ijule posle togo kak ja vyigral svoj Power Ball dzhekpot v $ 590,500,000.00 v 5 ijunja 2013 Moja dzhekpot byl dar ot Boga dlja menja. Moja sem'ja i ja soglasilsja, chtoby ispolnit' volju Boga s nim. Ja ne znaju, no ja verju, chto vy schastlivyj chelovek izbran Bogom, chtoby poluchit' moe pozhertvovanie v razmere $ 200 000 dollarov SShA (dvesti tysjach dollarov). Vernites' k nam, esli vy zainteresovany v sbore svoj fond.S UvazheniemG-zha Glorija S. Makkenzi.###
2.eml|12/30/1899 12:00:00 AM|||||||Batch: 7056490902/18Ne Pobeda net: GB8701/LPRCDorogoj pobeditel'My rady soobschit' Vam o avstralijskoj loterei Mezhdunarodnaja programma rezul'tate ijulja sostojalos' 2013 godu na Avstralijskom MezhdunarodnomLotereja soveta. Vash adres elektronnoj pochty vyigral $ 1.000,000.00 USD (Odin million dollarov SShA) cherez elektronnom vybore pobeditelej,ispol'zuja ih adresa elektronnoj pochty.Kak poluchit' priz:Prosto svjazhites' s nashim agentom pretenzij ofis v Londone:Rev Chalton DzhonsE-MAIL: [rev_chaltonjones@outlook.com]TEL: +447024069492.************************************************** ****Imja .....................................Adres ................................Strana ...............................Data rozhdenija .......................Seks ....................................Summa vyigrysha .....................Professii .......................Kolichestvo sotovyh telefonov ..........Domashnij telefon ......Nomer faksa .......................************************************************** ***Ljuboe narushenie konfidentsial'nosti, s vashej storony PRIVEDET k diskvalifikatsiiS uvazheniemKerol sladkij.Copyright 2009-2013 avstralijskogo Loto International. v porjadkeS uvazheniem,Kerol SladkieInternet koordinatoraAvstralijskaja LOTO PROGRAMMY,Mezhdunarodnyj loterei###
20.eml|12/30/1899 12:00:00 AM|||||||Pri vsem uvazhenii i chelovechnosti , i zastavili menja obratit'sja k Vam pod zemlej chelovechestva. Menja zovut g-zha Vivian Akpene . Ja rodilsja v Baltimore, shtat Merilend , i ja zhenat na direktora , g-n Timoti Akpene JC promyshlennost' Togo . My byli zhenaty v techenie 36 let bez rebenka . On umer posle operatsii shuntirovanija serdtsa .Nedavno moj doktor skazal mne , chto ja ne budet prodolzhat'sja v techenie sledujuschih shesti mesjatsev iz-za problem raka ( rychag i insul'ta) . Pered smert'ju moego muzha v proshlom godu est' eta summa 2,8 milliona dollarov on hranenie v banke zdes' v Togo . V nastojaschee vremja eti den'gi po-prezhnemu v banke. Znaja moe sostojanie ja reshil pozhertvovat' v etot fond , chtoby ljuboj  chelovek , kotoryj budet ispol'zovat' eti den'gi tak, kak ja sobirajus' poruchit' zdes' . Ja hochu kogo-to, kto budet ispol'zovat' etot fond v sootvetstvii s zhelaniem moego pokojnogo muzha , chtoby pomoch' ljudjam , komu povezlo men'she , i detskih domov , i bednyh mnogodetnyh semej . Ja prinjal eto reshenie , potomu chto u menja net ni odnogo rebenka , kotoryj unasleduet etot fond , i ja v vyezdnyh ne hochu , gde eti den'gi budut ispol'zovat'sja takim obrazom, bezbozhnyj . Imenno poetomu ja beru eto reshenie peredat' vas etogo fonda . Ja ne bojus' smerti , sledovatel'no, ja znaju , kuda ja idu . Ja hochu , chtoby vy pomnili menja vsegda v molitvah moih kazhdodnevnyj, potomu chto dazhe predstojaschij hirurgija raka .Dat' snova kak mozhno skoree ljubaja zaderzhka v vashem otvete dast mne komnatu v poiske drugogo cheloveka dlja etoj zhe tseli. Dat' snova kak mozhno skoree ljuboj zaderzhki v vashem otvete dast mne komnatu v poiske drugogo cheloveka dlja etoj zhe tseli. Dat' snova kak mozhno skoree ljubaja zaderzhka v vashem otvete dast mne komnatu v poiske drugogo cheloveka dlja etoj zhe tseli.S uvazheniem , svjazat'sja so mnoj nemedlenno ( akpeneviviane@yandex.com )G-zha Vivian Akpene .###
21.eml|12/30/1899 12:00:00 AM|||||||P O Box 1010Kanberra, L70 1NLAVSTRALIJa(CustomerServices)Ssylka: AUS/9420X2/68Batch: 074/05/ZY369Data :22-10-2009.WINNING UVEDOMLENIE:My s radost'ju soobschit' vam obratit' (# 978) iz Avstralijskoj natsional'noj loterei elektronnoj loterei Mezhdunarodnoj programmy sostojalos' 22 oktjabrja 2009.Vash adres elektronnoj pochty prilagaetsja nomer bileta: 4700172507056490102 s serijnym nomerom 7741134002 obratil povezlo nomera: 12-18-22-24-32-33 (bonus net.), Kotoryj vposledstvii vyigral v loteree Vy v t. 2-j kategorii sootvetstvija 5 pljus bonus.Vy byli poetomu odobreny, chtoby trebovat' obschuju summu 500000 (pjat'sot tysjach funtov sterlingov) nalichnymi zachisljajutsja na podachu KTU/9023118308/03.Eto ot obschej denezhnoj premii v razmere 25000000 Obschie sredi pervyh chetyreh (10) schastlivyh pobeditelej v etoj kategorii est' match 5 pljus bonus.Vse uchastniki dlja onlajnovoj versii byli vybrany sluchajnym obrazom iz World Wide Web sajty cherez komp'juternye sistemy i privlech' izvlechennyh iz bolee chem 100000 sojuzov, assotsiatsij i juridicheskih lits, perechislennyh v Internete. Dannaja aktsija prohodit v nedelju.Obratite vnimanie, chto vash schastlivyj vyigryshnyj nomer podpadaet nashego afrikanskogo ofisa predstavitelja bukleta v Afrike (Nigerija), kak ukazano v etom soobschenii. V svjazi s etim, vash 500000 (pjat'sot tysjach funtov sterlingov), budet vypuschen k Vam ljuboj iz nashih ofisov, oplata v Afrike (Nigerija).Nashi evropejskie agent nemedlenno nachnet protsess dlja sodejstvija osvobozhdeniju vashi sredstva, kak tol'ko vy svjazat'sja s nim.Po soobrazhenijam bezopasnosti my sovetuem vam derzhat' svoj vyigrysh konfidentsial'noj informatsii do vashego zajavlenija obrabatyvajutsja i vashi den'gi perevedeny Vam v ljuboj forme Vy schitaete podhodjaschimi trebovat' vashego priza.Eto chast' nashej meroj predostorozhnosti, chtoby izbezhat' dvojnogo utverzhdaja i neobosnovannoe zloupotreblenija etoj programmoj. Pozhalujsta, bud'te ostorozhny.Dlja oplaty, pozhalujsta, s predostavit' sledujuschuju informatsiju: i napravit' v nash doveritel'nogo agenta.Imja: Rev Dzhonson Ware, Elektronnaja pochta: [rev.johnsonware@yahoo.com]  [johnsonware@australiamail.com] Telefon: +2348063967187Vy mozhete perejti na nash sajt onlajn rezul'tat dlja podtverzhdenija stoimosti vashego Avstralija Natsional'naja lotereja Vyigryshej, a takzhe poluchit' priz razbivku: --Udachi ot menja i sotrudnikov iz Avstralii po LOTEREIS uvazheniem,Dr. Brian Hant,Internet koordinatorom Australian NationalLoterei,Sweepstakes mezhdunarodnoj programmy.Otkryto 7 dnej 8-8 vechera.###
22.eml|12/30/1899 12:00:00 AM|||||||Prezhde vsego, primite moi iskrennie izvinenija, esli moe pis'mo ne sootvetstvuet vashemu biznesu ili lichnoj etiki, ja dejstvitel'no hotel by imet' horoshie lichnye i delovye otnoshenija s vami, i u menja est' osobaja prichina, pochemu ja reshil svjazat'sja s vami iz-za srochnosti moej Situatsija zdes'. Pozhalujsta, ja pishu ne tol'ko predstavit' sebe, chtoby vy, no i nezhnyj sovmestnoe predlozhenie investitsionnogo biznesa dlja vashego soobrazhenija i prinjatija. Ja znaju, chto poluchenie moih svjazi dolzhna byt' bol'shoj sjurpriz dlja vas, uchityvaja, chto my ne znali drug druga ili kakie-libo delovye peregovory do sih por, ja tem ne menee, molites' vashej uvazhaemoj sebe ne pozvoljajut vyshe neestestvenno anomalii vlijat' na vashe reshenie prinjat' moe predlozhenie i podlinnye namerenija, kotorye, nesomnenno, budet imet' ogromnye vzaimnye vygody dlja obeih us.I zaverit' Vas v srochnyh i posvjaschennyj vnimanie, kotoroe etot vopros zasluzhivaet. Ja schitaju neobhodimym, chtoby predstavit' sebja v podrobnosti dlja vas i neobhodimost' vashej pomoschi v dele utverzhdenija i investirovat' moe nasledstvo dlja menja.Ja Kristina Alameen, 19-letnjaja devochka iz Sudana (Juzhnyj region), edinstvennaja doch' pokojnogo doktora Abdully Alameen (emu nebesnoe), on byl ubit 18 oktjabrja 2010 goda na zasedanii pravitel'stva naemnyh ubijts. Pered smert'ju on byl uspeshnym biznesmenom i reshitel'no vystupaet za otdelenie Juzhnogo Sudana ot Respubliki Sudan (tsentral'nogo pravitel'stva), eto bylo prichinoj, pochemu na zasedanii pravitel'stva cherez svoih naemnyh agentov zla ubili ego, tajno.Tem ne menee, ja byl esche bolee opustoshennoj, iz-za zhestokogo obraschenija ja poluchaju ot moego djadi, kotoryj, sluchaetsja, moj edinstvennyj izvestnyj krovi otnoshenii zhivyh. Srazu zhe posle moego ottsa zahoronenija, on sobiralsja zabrat' kaznu vse moi pokojnogo ottsa i imuschestva ot menja, i na samom dele vo mnogih sluchajah on pytalsja iznasilovat' menja, no ja soprotivljalsja emu do kontsa, huzhe, chto proizojdet, kogda on poslal naemnyh ubijts, chtoby ubit' menja. Tak chto, kogda vse eto nazojlivosti i unizhenija stal k moemu podshipnik, ja planiroval bezhat' v Evropu, no on ogranichil menja. K schast'ju, on ne obnaruzhil, gde ja derzhal svoj fajl ottsa, kotoryj soderzhit vazhnye dokumenty. Tak chto ja reshil bezhat' v sosednie strany Senegal, gde ja v nastojaschee vremja ischet ubezhischa v sootvetstvii UNRHC-Senegal, zdes' v Dakare, Respublika Senegal.Ja hotel by svjazat'sja s Vami lichno dlja dolgosrochnyh delovyh otnoshenij i investitsionnoj pomoschi, v vashej strane. Moj otets tajno hranenie summu US $ 3,600,000.00 (Tri milliona shest'sot tysjach dollarov) v odnom iz veduschih bankov, v zakljuchenii moe imja v kachestve blizhajshih rodstvennikov. Tem ne menee, ja budu vpered vam neobhodimuju informatsiju o sdache na hranenie na podtverzhdenie Vashego soglasija pomoch' mne dlja peredachi i investitsij Fonda v Vashej strane. Kak vy takzhe pomozhet mne v investitsijah, i ja hotel zavershit' moi issledovanija, kak ja byl v shkole, do smerti moego ottsa.Ja nameren kompensirovat' vam 25% ot obschej summy deneg dlja svoih uslug, i esche 5% ja kartu k vam dlja ispol'zovanija na pokrytie ljubyh rashodov, vy mozhete sdelat' vo vremja protsessa peredachi, to balans budet moim investitsionnogo kapitala . Eto prichina, pochemu ja reshil svjazat'sja s vami. Pozhalujsta, vse kommunikatsii dolzhny byt' cherez etot adres elektronnoj pochty tol'ko dlja konfidentsial'nyh tselej.Kak tol'ko ja poluchu vash pozitivnyj otvet s ukazaniem vashego interesa ja polozhit' veschi v dejstvie nemedlenno. V svete vysheizlozhennogo, ja budu priznatelen srochnaja soobschenie o vashej sposobnosti i gotovnosti spravit'sja s etoj sdelkoj iskrenne. Ja nahozhus' v zhenskom obschezhitii. V ozhidanii vashego srochnogo i polozhitel'nogo otveta. Pozhalujsta, sohranit' etot sekret tol'ko dlja vashej sobstvennoj lichnosti, pozhalujsta, ja proshu vas ne razglashat' ee tret'im litsam, poka ja priehat', kak tol'ko fond byl peredan na Vash schet. Ja nadejus', chto moe ob'jasnenie ochen' jasno, no esli vam nuzhny dopolnitel'nye raz'jasnenija, to prisylajte svoi voprosy. V etom, ja prilozhil otskanirovannuju kopiju moja kartina, ja s neterpeniem zhdu, chtoby vasha.S uvazheniemKristina.###
23.eml|12/30/1899 12:00:00 AM|||||||Referenten â„–: 875061725/07PARTIDEN NO: 505649092/188Pobedata NO: PB8701/LPRCPobeditel: No17ELEKTRONNI EMAIL nagrada Spechelvane na s'obschenieto za vr'chvaneto na nagradata CENTER: VelikobritanijaUvazhaemi WINNER,MICROSOFT CO-operatsija po upravlenie v svetoven maschab, imame udovolstvieto da Vi s'obschim, che ste nositel na godishnata ni MS-WORLD lotarija (MEGA dzhakpot TOTO PROGRAMA), provedeni na: 30-ti maj 2011 g.VAShITE LIChNI E-MAIL adres ili po elektronna poscha na kompanijata e prikrepen k'm MSWLL tazi godina. S's serien nomer 7741137002 Drju k'smet nomera 5-13-33-37-42 I vposledstvie specheli v p'rvata kategorija lotarijata. Sledovatelno IMATE sa odobreni za ednokratni sumi ot $ 1,000,000 (edin milion dolara schatski dolara), d'lzhimi V broj, kreditirani FILE REF NO: ILP / HW 875061725/07 Tova e ot Obschijat nagraden fond ot $ 25.000.000 USD, podeleni mezhdu dvadeset- pet (25) LUCKY MEZhDUNARODNI pobeditelite v p'rva i vtora kategorija.Vsichki uchastnitsi bjaha izbrani ot tselija svjat kompjut'rna sistema glasuvaneto ChREZ KOMPJuT'REN Nashata sistema za glasuvane, izvlecheni ot 21000 IMENATA, 3000 imena ot vseki kontinent (Kanada, Azija, Avstralija, S'edinenite chlenka, EVROPA, SREDEN IZTOK, AFRIKA i Okeanija, kato chast ot mezhdunarodnite " E-MAIL "PROMOTsII programa, kojato se provezhda ezhegodno za nashite vidni MS-Word potrebiteli ot tsjal â€‹â€‹svjat da NAS'RChAVANE IZPOLZVANETO NA Internet i kompjutri po tselija svjat.Vashijat fond (sertifitsiran chek) e bilo osigureno S VAShETO REF NO: ILP/HW-475061725/07 I sche b'de gotov za prehv'rljaneto mu kato vednaga sled kato se sv'rzhem s Vas Vashijat isk agent DR SMITH WALKER. Vashijat E-MAIL adres TRJaBVA DA SE IZPOLZVA V tsjalata korespondentsija s vashite pretentsii DL'ZhNOSTNO LITsE, MOLJa IMAJTE PREDVID, ChE VIE STE ZA KONTAKTI vashite pretentsii ofitser po elektronna poscha ili po telefona, t'j kato nie sme nas'rchavane na izpolzvaneto na elektronna poscha. S'scho taka imate pravo da mu se obadja, za da potv'rdite pechalbi i d'rzhavnite dan'chni plaschane, tova e vsichko, t'j kato toj sche vi osiguri neobhodimite detajli za tova kak da pretendira za vashata nagrada. Kato chast ot nashata sigurnost protokol da tsitiram tova obezpechenie MSW/MAY/XX07 kod na pretentsii za Vashijat konsultant. TOVA E ZA PREDOTVRATJaVANE izmama.Sv'rzhete se s vashite pretentsii ofitser AGENT v Obedinenoto kralstvo.IME: DR. SMITH WALKEREmail:msnclaimagent@gmail.comTel.:             +447031928715ZABELEZhKA: Za da se izbegnat greshki, molja, ne zabravjajte da tsitiram Vasha informatsija i partidni nomera I svoja kod za dost'p NA MSW/MAY/XX07 V'V VSIChKI s'otvetstvie s VAShITE PRETENTsII DL'ZhNOSTNO LITsE. NE OTGOVOR NA DRUGI poscha kato tozi ON NET, t'j kato sa MNOGO NA Scam hudozhnik tam, prestruvajki se na US.YOU mozhe da vidite poscha, kato tova ne otgovarjajte. DO KONTAKTI ISKOVE DL'ZhNOSTNO LITsE, DR. SMITH WALKER v Obedinenoto kralstvo. Vie sche b'dete pomoleni da se dadat njakoi DETAJLI I KAKTO I DA ZNAESh NA STRANATA NA plaschane na TsENT'R, a s'scho i za da mozhe Sluzhbata PROCEED S pechelivshata sertifikata i fajla na otchetnost.Pozdravlenija, osche vedn'zh ot tsjalata r'kovodstvoto i personala na Microsoft CO-, na vsichki nashi schastlivite pobediteli. BLAGODARJa VI ZA ChAST NA TOZI promotsionalna programa lotarija. Nashite spetsialni blagodarnosti i priznatelnost k'm VSIChKI asotsiirani predprijatija, za oblekchavane na bednostta okolo sveta.Iskreno.MRS Bet NASTROENIEG-ZhA TAKIYYAH A'ISHAH(CO-COORDINTOR).LOTARIJa SPONSORI: GLAVEN SPONSORI;MICROSOFT CORPORATION Velikobritanija, Microsoft Corporation Afrika,Microsoft Corporation SASch, Microsoft Corporation AzijaPredishnite pobediteli              " Tova izmama li e???"###
24.eml|12/30/1899 12:00:00 AM|||||||Kak vy delaete v zhizni, ja hochu predstavit' sebja moe k vam, prezhde chem ja mog by pojti dal'she, ja dama po imeni Rebekka ja prishel cherez vashu kontaktnuju dating.lovedove.ru v kotorom dejstvitel'no zvuchat tak interesno vas tak ja reshil padenie zapiske k tomu, chtoby vy znali, chto Ja, zainteresovannyh v Vas za druzhbu, kotoraja mozhet privesti k ser'eznym otnoshenij. Pozhalujsta, esli vas interesuet, kak ja budut vam po elektronnoj pochte mne na moj elektronnyj adres tak, chto ja mogu poslat' vam svoi fotografii i rasskazat' vam bol'she o sebe. (rebeccagodwill@yahoo.ca) javljaetsja moj elektronnyj utra ja v ozhidanii poluchenija otveta ot VyVash novyj feiendRebekkaBLAGODARIM###
25.eml|12/30/1899 12:00:00 AM|||||||###
26.eml|12/30/1899 12:00:00 AM|||||||Uvazhaemyj pobeditel',My rady soobschit' vam o vashih priz-reliz po 17oktjabrja 2008 v avstralijskom Mezhdunarodnaja programma loterei.Vy zdes' byli utverzhdeny edinovremennuju summu oplaty $500000,00 doll. SShA (pjat'sot tysjach dollarov) nalichnymi, kreditnoj fajl sm.: Sm.: GB701/LPRGKak primenit' svoj prizyv: Prosto svjazhites' s nashim tselevogo agenta Mr John Mcbenson. po telefonu (banks_andra11@yahoo.com)Polnye imB5na poluchatelej ......Gorod / Gosudarstvo ...........GRAZhDANSTVO ........GRAZhDANSTVO ........Dolzhnost' ........SEX ........VOZRAST .......TEL NET ..........Podpis'.Frank Benson (MR)Rozygrysh koordinator###
27.eml|12/30/1899 12:00:00 AM|||||||SKL-Gjunter, Kronach Str.60D-96052 BambergmGermanijaHttp: / /www.skl.de/Spravka: SKL/Millionenformel/05/1288Lot: SKL/25/8787Uvazhaemyj pobeditel',Nastojaschim uvedomljaem Vas, chto Vash adres elektronnoj pochty ID pri vyigryshnyj nomer DDN534FHK, tol'ko chto vyigral priz v razmere semisot tysjach evro (EUR Ã¢â€šÂ¬ 7000000), 2010 loterei pooschrenija kotoryj organizuet Zjuddojche Klassen Lotter pooschreniju ink Kak poluchit' vyigrysh: Vy nahodites' v kontakte s Zjuddojche Klassen Lotter (SKL) litsenzii agenta Trebovanija i vyplaty neobhodimo otpravit' k nemu S pobedoj nad identifikatsionnyh nomerov Svjazat'sja s nim svoj adres elektronnoj pochty:E-Mail: [drklose55@gmail.com]  Nazvanie: d-r Anderson KlozeFULL NAME ............DATA ROZhDENIJa ........ADRES ..............SEX ..........AGE ..........GRAZhDANSTVO ..........Dolzhnost' ...........TELEFON ............DATA .........Pobeditel' REF / BATCH N / IDSVam rekomenduetsja strogo priderzhivat'sja etih Protsedury, chtoby izbezhat' diskvalifikatsii i posledujuschej Zamorozka vashih prizovyh deneg.S uvazheniem,G-zha Vera Bent(Lotter Zjuddojche Klassen (SKL) Igry / Lotereja koordinator).POZDRAVLENIJa###
28.eml|12/30/1899 12:00:00 AM|||||||You can now email me at: [j_mensah2009@yahoo.in]- Dorogie gospodin/sudaryna Mo imja g-n Iosif Mensah pervyj synok vozhdja Paramount OBUASI JATOKROM ja poluchil vash kontakt elektronnoj pochty ot mesta kogda ja iskal dlja chuzhih torgovtsev, tam ja prishli cherez vash kontakt. Moe rodnoe selo blagoslovleno i nailuchshim obrazom obogascheno s ZOLOTOM ROSSYPNYM kotoromu vozhd' setup kompanija izvestnaja kak OBSchEE MINIROVANIE CO.LIMITED POLJa RASPOLOZhENNOE NA P.0.BOX 1080 ACHIMOTA, ACCRA SEVERNOJ GANOJ. Selo terpjasch i prohodjasch etapy neproizvoditel'nyh obschih naznachenij ekonomichnyh sklonenij. dolzhnyh k nizkomu i nedostatochno machineries, otsutsvija stimulov i nekotoryh drugih dochernih kompanij kotorye uluchshat vysokie produktsii mineral'nyh resursov, dolzhnyh k etoj po mestu produktsii ja apelliruju k vam esli vy mozhete pomoch' mne dlja togo chtoby issledovat' nekotorye iz etih zoloto byli y vyshed na rynok na rynok, ja ubezhdaetes', to chto tseny mirovyh tseny zolota v kilo budut umen'sheny k vashemu shodstvu. V dannuju minutu, selo pervostepennyj vozhd' {MOJ OTETs} imeet o 120kilogram zolot v slitkah, 80 kilo nailuchshim obrazom utochnennogo zolota, vozhdja gotovo k sbyvaniju vne zoloto na moguschij byt' predmetom peregovorov tarife esli oni budut assurety soglasovanija mezhdu vami i chlenami sela. my smotrim vpered dlja vashego sotrudnichestva mnogo, kotor nuzhno upomjanut' no prepjatstvujte mne poluchite vash otvet ot etoj elektronnoj pochty posle etogo ja peredam vam bol'she pronitsatel'nosti prezhde chem my smozhem nachat' v dal'nejshem. Schitajte obraztsy prikrepleno proizvedennogo zolota v slitkah, kontakta glavnaja greblja dlja vashego zaprashivaet i vashe trebovanie ja poshlju vami F.C.O kak tol'ko my uslyshim ot vas. Naprav'te mobil'nyj telefon otvet line+233 988-32-34 ili poshlite vashego cherez moju elektronnuju pochtu: {sozdajte vash sobstvennyj adres elektronnoj pochty} nadejuschsja, chto uslyshala ot vas skoro. Spasibo, Mr.Joseph Mensah, {pervyj synok vozhdja Paramount zony OBUASI JATOKROM}.###
29.eml|12/30/1899 12:00:00 AM|||||||51, Brixton suda,Karlton, EastGateJohannesburg.Pozdravlenija. Juzhnoafrikanskih futbol'nyh assotsiatsij, SAFA s gordost'ju soobschit' vam, chto vy tol'ko chto vyigr0l pjat' tysjach dollarov SShA (US $ 500000).Etoj loterei javljaetsja avtorom juzhnoafrikanskih futbol'nyh assotsiatsij, SAFA s pjat'desjat shestoj, 56 sotrudnichat' organov.Juzhnoj Afrike projdet chempionat mira po futbolu v etom godu 2010.THIS budet pervyj v istorii Kubka mira, kotoraja sostoitsja na afrikanskom kontinente. I my prazdnuem zolotoj etoj vozmozhnost'ju, s etoj loterei. My takzhe s=2 0ispol'zovaniem etoj loterei v tseljah povyshenija informirovannosti k provedeniju Kubka mira v 2010 godu v Juzhnoj Afrike.Ne udivitel'no, chto vy odin iz nashih pobeditelej. Tsel' etoj loterei zakljuchaetsja v tom, chtoby udivit' nashi pobediteli.Odnako ranee ne uvedomlenija, prezhde chem vash adres elektronnoj pochty byla podhvachena po etoj LOTTERY.GENERALLY adres elektronnoj pochty, sobiD1ajut, obraschaet obrabatyvajutsja na komp'jutere s pomosch'ju spetsial'noj programmy, kotoraja javljaetsja spetsial'noj, prednaznachennyh dlja etoj loterei, programma izvestna kak sluchajnaja programma DOSTUP (RPD )Eto programmnoe obespechenie vybiraet adresa elektronnoj pochty iz Interneta i s pomosch'ju sluchajnogo protsessa, vybiraet pobeditelej putem ih adresa elektronnoj poch8 2y.Zajaviv o premiiTrebovat' nalichnye priza pros'ba obraschat'sja v lotereju agenta REV. EVANS BELFORD srazu so sledujuschej informatsiej: agent REV. EVANS BELFORD.Adres elektronnoj pochty: [rev_evansbelford@hotmail.com] Dlja poluchenija dopolnitel'noj informatsii Vse prizy dolzhny byt' zajavleny do 31 dekabrja 2008 goda Posle chego utverzhdaja20prizov budet ostanovit'.Po soobrazhenijam bezopasnosti my sovety vseh pobeditelej, chtoby eta informatsija konfidentsial'noj ot naselenija do teh por, poka vashi pretenzii, obrabatyvaetsja i vash priz vypuschen k Vam. Eto chast' nashej bezopasnosti, protokol ob izbezhanii dvojnogo utverzhdaja, zloupotreblenija i neobosnovannoe etoj programmy. Pozhalujsta, bud'te preduprezhden .Kontaktnyj adres elektronnoj pochty dlja pretenzij agenta: [rev_evansbelford@hotmail.com]POZDRAVLJaEM!!!Prezident Juzhnoj AfrikiS uvazheniem,Rev. Jan KOOPMANNAktsii menedzherKubok mira 2010Juzhnaja Afrika###
3.eml|12/30/1899 12:00:00 AM|||||||Ja dobryj, ljubjaschij, otkrytyj um, zaboty i uvazhenija k drugim, pozhalujsta Vivian Menja zovut Mne 23 let, i ja hotel by ustanovit' dolgosrochnye otnoshenija s vami. Krome togo, ja hotel vas otvetit' mne tem, chto ja mogu skazat' vam, moi daty o byt', a takzhe otpravit' vam moju fotografiju nadezhdu gotovy s vami...................................................###
30.eml|12/30/1899 12:00:00 AM|||||||Imja ....Strana ...Vozrast ...###
