spam/ham,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric
0,0.409836066,51,13,341.604706,3.74470646,0.173333333,1627.964423,1.647058824,0.064231738,9,46.62745098,75,13.59529412,12.5,12.48683298,38.7354902,15.56862745,18.78418079,50.0489548,13.0166668,10.4,48.27570621,0.053236285,12.48683298,13.19,35.9296875,-15.38917881,96,9,1.381355932,88,4,1.276518007,0,0,1,0,0,44.33333333,36.6875,8.3125,1,16,0,28,0,1,0,0,0,118,20,0,15,3,60,1,19,535,113,1,0,0,10,0,0,19,133,0,2,0,2,166,0,0,0,1,0,118,535,0,218,12,52,3.207650273,48,843,12,0
0,0.381516588,104,29,257.5189237,4.370484287,0.180124224,1707.448869,1.925,0.061281337,42,33.81818182,112,11.09590909,8.8,13.70259102,29.21636364,16.31818182,15.65181014,49.72295656,14.28470243,3.6,37.24473049,0.063890374,13.70259102,9.229855189,38.78228936,-15.34190853,164,42,1.610619469,405,3,1.253451072,0,0.4,1,0.6,0,23,40,8.4,1.166666667,30,3,55,0,1,0,3,0,226,35,0,27,11,140,1,47,1127,515,0,0,0,7,0,0,10,289,12,12,1,11,391,0,0,0,1,0,226,1127,0,563,12,79,3.28436019,103,1837,63,0
0,0.412979351,96,23,272.3610132,4.224963221,0.164285714,1853.727307,1.8,0.139968896,15,35.88518519,112,7.834,8.8,7.74341649,47.70375,7.144444444,6.929090909,67.63822727,8.069283399,6.2,34.88363636,0.144319076,7.74341649,5.270318182,30.0073913,-15.37316673,138,15,1.539772727,466,2,1.282088854,0,0.4,1,0.6,0,10.7,56.8125,13.25,1.9375,16,1,36,0,1,0,3,0,176,21,0,38,20,140,1,35,814,573,3,0,0,17,0,0,18,218,1,13,0,19,322,0,0,0,1,0,176,814,0,449,12,103,2.764011799,89,1406,31,0
0,0.448571429,116,17,220.7346939,4.417867646,0.108280255,2243.159769,1.586206897,0.102717671,16,35.94231975,92,6.389059561,10.8,9.605782591,61.93826019,9.735423197,11.88774704,80.1643083,10.22377549,-0.4,41.45296443,0.084120229,9.80908484,6.05458498,21.73625668,-15.47478134,204,17,1.221343874,248,3,1.291549665,0,0.4,1,0.6,0,23.72727273,41.45833333,10.79166667,1.208333333,24,4,115,0,1,0,3,0,253,28,0,8,11,102,1,36,980,463,0,0,0,16,0,0,27,263,0,4,1,10,325,0,0,0,1,0,253,980,0,416,11,18,2.88,138,1468,25,0
0,0.708333333,12,3,312.5,2.730113963,0.176470588,1080.538302,1,1,0,25,6,-3.205,19.4,3,119.6975,1,1,119.6975,3.1219,19.4,25,1,3,-3.205,51.54,-15.45637333,6,0,1,23,3,1.379729661,0,0,1,0,0,4,25.5,8,2.5,2,0,0,0,1,0,0,0,10,6,0,6,4,7,1,3,35,23,0,0,0,0,0,0,0,16,1,0,0,3,21,0,0,0,2,0,10,35,0,31,5,16,2.125,12,92,0,0
0,0.416289593,62,14,723.5724084,3.696683591,0.152173913,1655.436562,1.610169492,0.129941636,7,36.17033898,49,5.79875,15.1,8.123475383,63.12903602,7.695762712,7.581818182,77.42227273,8.465684824,12.5,38.49090909,0.131894484,8.123475383,4.559431818,36.1979,-15.26829606,75,7,1.397727273,206,4,1.270981615,0,0,1,0,0,14.875,23.04761905,5.571428571,1,21,2,23,0,1,0,0,0,88,25,0,31,8,96,1,24,405,257,0,0,0,1,1,0,7,119,0,13,0,6,199,0,0,0,1,0,88,405,0,303,11,87,2.226244344,56,843,13,0
0,0.578378378,75,20,150.182615,4.345258845,0.186915888,1745.556479,1.49122807,0.126677927,8,32.4554386,43,3.683491228,15.7,7.898979486,74.89160526,7.894035088,7.155505618,93.23970225,8.231535603,13.2,34.12179775,0.139752528,7.898979486,1.646269663,34.12632353,-15.34604177,68,8,1.235955056,243,3,1.258925412,0,0.4,1,0.6,0,12.7,28.5625,7.8125,1.25,16,1,27,0,1,0,3,0,89,20,0,38,10,56,1,23,369,299,5,0,0,1,0,0,12,131,1,8,0,22,180,0,0,0,1,0,89,369,0,252,10,94,2.610810811,76,753,15,0
0,1,8,0,0,2.079441542,0,0,1.666666667,1.666666667,0,40.6,3,4.661666667,19.7,3,64.3125,0.6,0.6,64.3125,3.1219,19.7,40.6,1.666666667,3,4.661666667,35.84,-15.29173333,3,0,1.666666667,8,3,1.414213562,0,0,1,0,0,2.5,17,5,2,1,0,0,0,1,0,0,0,3,5,0,2,2,2,1,0,12,8,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,2,0,3,12,0,11,5,5,2.125,3,36,0,0
0,0.486842105,104,23,153.6530471,4.521654203,0.155405405,1923.000227,1.715517241,0.105800803,19,34.96896552,93,6.919978448,10.7,8.968668193,54.34349138,9.451724138,9.002777778,85.0255625,9.347220925,2.3,37.09166667,0.111076828,8.968668193,3.723486111,20.87650424,-15.4655944,177,19,1.271111111,347,3,1.258925412,0,0,1,0,0,14.6875,37.34615385,9,1.384615385,26,3,89,0,1,0,0,0,225,30,0,10,16,80,1,38,950,587,0,0,5,11,0,0,13,235,0,10,0,11,278,0,0,0,1,0,225,950,0,350,10,24,3.203947368,112,1382,37,0
0,0.389162562,41,22,679.4632241,3.641221526,0.278481013,1104.587559,1.48,0.18442623,4,35.02222222,41,3.650666667,15.9,6.651483717,75.98811111,5.422222222,5.753308365,97.93935081,6.930397517,12.9,35.86566792,0.173813037,6.651483717,1.275430712,30.87486698,-15.35588967,71,4,1.168539326,183,3,1.305299881,0,0,1,0,0,12.11111111,20.84210526,5.684210526,1.105263158,19,2,28,0,1,0,0,0,89,23,0,20,9,100,1,29,346,259,1,0,2,7,0,0,3,109,0,12,3,9,185,0,0,0,1,0,89,346,0,283,11,56,1.980295567,59,729,9,0
0,0.372928177,90,17,358.3529196,4.142773146,0.125925926,1767.493264,1.474576271,0.081032825,19,33.69661017,82,5.8075,11.8,11.44097151,67.11459746,12.34067797,13.09285714,81.17816071,11.92583328,8,36.17857143,0.076377523,11.44097151,4.689714286,40.50975,-15.35370133,120,19,1.222857143,321,3,1.258925412,0,0,1,0,0,28,31.18518519,8.111111111,1.037037037,27,2,53,0,1,0,0,0,175,31,0,49,8,159,1,36,730,403,9,0,0,15,0,0,14,224,0,6,1,7,334,0,5,0,1,0,175,730,0,474,12,123,2.356353591,125,1387,23,0
0,0.764705882,9,4,276.816609,2.507026436,0.307692308,920.7943368,1.125,0.9375,0,26.06666667,5,-1.665,19.5,3,108.9533333,1.066666667,1.066666667,108.9533333,3.1219,19.5,26.06666667,0.9375,3,-1.665,46.28533333,-15.45575,5,0,1.125,16,3,1.379729661,0,0,1,0,0,4,20,6,2,2,0,0,0,1,0,0,0,8,6,0,4,3,4,1,2,29,16,0,0,0,0,0,0,0,12,0,0,0,2,14,0,0,0,2,0,8,29,0,21,5,11,2.352941176,8,71,0,0
0,0.894736842,15,2,110.8033241,2.798513257,0.117647059,2502.773132,1.666666667,0.133928571,1,27.46666667,4,4.596666667,19.6,6.16227766,63.805,7.466666667,7.466666667,63.805,6.4201556,19.6,27.46666667,0.133928571,6.16227766,4.596666667,71.08166667,-15.2576,4,1,1.666666667,19,3,1.345900193,0,0,1,0,0,4,21.5,6,2,2,0,0,0,1,0,0,0,6,6,0,6,3,7,1,0,28,19,1,0,0,0,0,0,1,12,1,0,0,2,16,0,0,0,1,0,6,28,0,25,8,15,2.263157895,7,78,1,0
0,0.472527473,86,21,392.5988541,4.226783829,0.162790698,1682.841539,1.826666667,0.088805167,16,32.06060606,55,7.914666667,14.5,9.605782591,45.37854545,11.26060606,10.40580958,77.10599785,10.42966959,6.6,37.86143088,0.096100163,10.0064905,5.080435718,25.99643148,-15.41513401,134,18,1.349112426,220,3,1.291549665,0,0.4,1,0.6,0,16.54545455,35.54545455,8.272727273,1.318181818,22,1,82,0,1,0,3,0,169,27,0,13,11,97,1,37,752,387,1,0,0,8,1,0,7,184,0,6,1,9,249,0,0,0,1,0,169,752,0,342,11,30,2.901098901,80,1176,31,0
0,0.781818182,76,6,109.0909091,4.266986198,0.069767442,4042.413115,1.428571429,0.714285714,0,41.4,21,2.632142857,17.9,3,82.42535714,1.4,3.6,95.86666667,3.1219,14.6,43.6,0.277777778,3,2.123703704,27.815,-15.27428889,54,0,1.203703704,141,3,1.320469248,0,0,1,0,0,17.16666667,13.88461538,3.961538462,1.076923077,26,0,28,0,1,0,0,0,54,30,0,49,6,9,1,9,200,188,1,0,0,1,0,0,1,103,0,0,0,6,84,0,0,0,1,0,54,200,0,94,8,161,3.281818182,61,513,6,0
0,0.643678161,81,16,89.17954816,4.510754246,0.142857143,1863.916753,1.607142857,0.141129032,6,33.51428571,43,5.470535714,15.7,7.74341649,63.76571429,7.085714286,8.302941176,85.09821954,8.465684824,10,39.56344538,0.120439249,8.123475383,4.15894958,21.2283,-15.44172706,100,7,1.260504202,185,3,1.282088854,0,0.4,1,0.6,0,17,41.46153846,10.46153846,1.384615385,13,4,53,0,1,0,3,0,119,17,0,17,8,41,1,23,502,294,4,0,2,5,0,0,2,142,0,5,1,6,161,0,1,0,1,0,119,502,0,202,12,37,3.270114943,66,773,18,0
0,1,8,0,0,2.079441542,0,0,1.666666667,1.666666667,0,40.6,3,4.661666667,19.7,3,64.3125,0.6,0.6,64.3125,3.1219,19.7,40.6,1.666666667,3,4.661666667,35.84,-15.29173333,3,0,1.666666667,8,1,1.414213562,0,0,1,0,0,2.5,17,5,2,1,0,0,0,1,0,0,0,3,5,0,2,2,2,1,0,12,8,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,2,0,3,12,0,11,5,5,2.125,3,36,0,0
0,0.561403509,86,15,86.18036319,4.607826062,0.1171875,1654.657715,2.192771084,0.059474333,28,29.34409639,54,12.3906988,14.6,12.16515139,12.90206627,16.8139759,13.78914573,59.94906281,12.85035635,4.5,39.11577889,0.072520809,12.32737905,8.125351759,24.42541935,-15.44856813,155,29,1.497487437,193,4,1.270981615,0,0,1,0,0,20.4,54.11111111,11.27777778,1.333333333,18,1,100,0,1,0,0,0,199,22,0,5,10,32,1,37,959,373,0,0,3,8,0,0,5,204,0,1,1,7,210,0,0,0,1,0,199,959,0,237,13,16,4.276315789,80,1254,52,0
0,0.252173913,67,18,400.9376181,4.170593804,0.124137931,1181.261097,1.547945205,0.120785147,19,33.75861572,112,4.974700793,8.8,8.477225575,68.07936193,8.279163663,8.799146515,91.56020626,8.834646275,-3,37.31266003,0.113647386,8.477225575,3.004025605,28.87615332,-15.39517244,230,19,1.175675676,496,4,1.276518007,0,0.4,1,0.6,0,19.78947368,33.45,9.4,1.3,40,7,127,0,1,0,3,0,296,44,0,80,19,215,1,69,1150,755,14,0,3,12,0,0,14,386,0,16,0,16,535,0,0,0,1,0,296,1150,0,737,11,188,2.413913043,233,2161,34,0
0,0.578378378,75,20,150.182615,4.345258845,0.186915888,1745.556479,1.49122807,0.126677927,8,32.4554386,43,3.683491228,15.7,7.898979486,74.89160526,7.894035088,7.155505618,93.23970225,8.231535603,13.2,34.12179775,0.139752528,7.898979486,1.646269663,34.19558824,-15.3453811,68,8,1.235955056,243,3,1.258925412,0,0.4,1,0.6,0,12.7,26.88235294,7.352941176,1.235294118,17,1,27,0,1,0,3,0,89,21,0,38,10,56,1,23,369,299,5,0,0,1,0,0,12,131,1,8,0,22,179,0,0,0,1,0,89,369,0,251,10,94,2.610810811,76,754,15,0
0,0.761363636,56,5,92.97520661,4.068739918,0.074626866,2727.105151,2.111111111,0.067221511,9,28.20952381,18,10.32396825,18.2,9.210590034,24.32,14.87619048,9.201705757,75.90208955,9.599545406,14.7,35.47036247,0.108675503,9.210590034,4.270319829,21.99080863,-15.44767941,53,9,1.432835821,85,3,1.276518007,0,0,1,0,0,10.57142857,41.125,9.25,1.375,8,2,34,0,1,0,0,0,67,12,0,7,7,19,1,7,312,153,3,0,0,3,1,0,3,74,0,0,0,5,79,0,0,0,1,0,67,312,0,95,12,17,3.738636364,26,446,13,0
0,0.64,11,1,416,2.636090152,0.0625,1030.040264,1.083333333,0.220588235,1,21.2,6,-2.221666667,19.4,5.738612788,112.14,4.533333333,4.533333333,112.14,5.978273137,19.4,21.2,0.220588235,5.738612788,-2.221666667,58.605,-15.50243333,6,1,1.083333333,23,3,1.348006155,0,0,1,0,0,4.5,19.66666667,6,2,3,0,0,0,1,0,0,0,12,7,0,6,4,6,1,3,44,23,0,0,0,0,0,0,0,18,0,0,0,3,21,0,0,0,2,0,12,44,0,30,6,15,2.36,13,101,0,0
0,0.84375,24,2,156.25,3.20580571,0.074074074,3119.162313,2.142857143,0.082449941,2,23.55714286,4,10.08571429,19.6,6.872983346,23.77303571,12.12857143,5.836363636,93.57977273,7.16142163,18.4,31.29090909,0.171339564,6.872983346,0.988181818,20.899375,-15.50783636,16,2,1.272727273,16,2,1.305299881,0,0,0,0,0,5.5,27.33333333,7,1.333333333,3,1,13,0,1,0,0,0,22,7,0,0,4,11,1,1,85,31,0,0,0,2,4,0,2,22,0,0,1,1,28,0,0,0,1,0,22,85,0,40,11,0,2.65625,13,137,3,0
0,0.398533007,91,32,131.5152348,4.633155621,0.196319018,1361.438292,1.742857143,0.075976845,33,31.73333333,98,7.523714286,10.2,11.1240384,49.91595238,13.16190476,11.9895201,70.93883009,11.59527206,0,37.981738,0.083406174,11.1240384,6.139182879,28.75706667,-15.39938911,200,33,1.40077821,486,4,1.276518007,0,0.4,1,0.6,0,19.8,38.33333333,8.96969697,1.272727273,33,9,100,0,1,0,3,0,257,38,0,40,15,119,1,60,1137,713,9,0,0,15,0,0,19,311,1,5,3,22,380,0,0,0,1,0,257,1137,0,500,12,137,3.28606357,128,1848,54,0
0,0.782608696,44,7,92.41755934,3.884972414,0.12962963,2286.417512,1.956521739,0.090945038,5,31.86521739,17,9.154456522,18.3,9.123724357,35.47701087,10.99565217,9.844444444,77.19916667,10.1185567,16,35.02962963,0.101580135,9.708203932,4.48037037,25.018,-15.44631111,40,6,1.37037037,36,3,1.320469248,0,0,1,0,0,14.75,43,9.833333333,1,6,0,27,0,1,0,0,0,54,10,0,5,4,14,1,8,244,65,0,0,0,4,0,0,1,59,0,0,0,4,63,0,0,0,1,0,54,244,0,76,12,14,3.739130435,26,352,10,0
0,0.185028249,62,16,910.4982604,3.633751091,0.122137405,1245.913299,1.770334928,0.054654097,41,40.68923445,158,13.00245215,4.2,15.39959677,30.54779007,18.29688995,21.8704142,43.30864645,16.21144612,-6.3,48.02426036,0.045723871,15.5499004,14.05846893,42.59103612,-15.34678013,263,42,1.426035503,336,3,1.291549665,0,0.4,1,0.6,0,48,33.38297872,8.170212766,1.021276596,47,4,102,0,1,0,3,0,338,51,0,46,8,335,1,61,1443,483,0,0,0,23,0,0,9,386,0,24,2,8,661,0,0,0,1,0,338,1443,0,988,11,126,2.230225989,205,2657,73,0
0,0.621428571,64,9,127.5510204,4.227809425,0.103448276,1869.22996,1.742857143,0.137554585,5,33.55555556,28,6.189047619,17.2,7.082482905,55.44206349,7.26984127,6.952380952,91.05619048,7.786337801,11.4,37.42857143,0.143835616,7.472135955,2.633809524,18.39894057,-15.47257674,86,6,1.228571429,115,2,1.296839555,0,0.4,1,0.6,0,12.55555556,50.55555556,12.55555556,1.777777778,9,1,58,0,1,0,3,0,105,13,0,8,9,34,1,19,445,236,6,0,0,3,3,0,9,115,0,1,1,8,131,0,0,0,1,0,105,445,0,161,11,10,3.321428571,48,640,18,0
0,0.189207195,114,48,237.1326067,4.705844569,0.169014085,1221.84933,1.519507187,0.10697413,53,37.43840362,395,6.290184805,-19.5,9.38507876,65.61020481,9.348054546,11.91548587,79.06903839,9.844070323,-57.6,42.73725748,0.0839244,9.445033866,6.589423693,27.12129527,-15.41576423,776,54,1.221985059,1265,3,1.282088854,0,0.1,1,0,0,27.53846154,32.88461538,8.253846154,1.107692308,130,27,379,0,1,0,0,0,937,134,0,137,39,483,1,160,3875,2002,12,0,6,47,0,0,24,1076,0,48,12,32,1372,0,0,0,1,0,937,3875,0,1799,14,420,2.862758161,529,6360,121,0
0,0.678899083,55,8,99.31823921,4.147329887,0.108108108,1827.156544,1.840909091,0.116772824,7,34.92727273,36,7.887727273,16.4,8.123475383,45.51159091,8.563636364,7.568390805,80.07963362,8.465684824,12.8,37.45344828,0.132128484,8.123475383,4.060229885,19.44166667,-15.45710958,72,7,1.367816092,109,3,1.282088854,0,0.4,1,0.6,0,11.25,45.77777778,10,1.222222222,9,2,40,0,1,0,3,0,87,13,0,3,8,18,1,15,397,186,0,0,0,2,1,0,1,92,0,3,0,6,99,0,0,0,1,0,87,397,0,120,12,15,3.871559633,37,556,20,0
0,0.724770642,59,13,74.06783941,4.250124231,0.164556962,1853.082413,2,0.080071174,6,34.71111111,21,10.74,17.9,10.74596669,28.5,12.48888889,14.05714286,73.67214286,11.20094326,13.1,44.05714286,0.071138211,10.74596669,7.98952381,25.22434783,-15.45236957,69,6,1.238095238,48,2,1.291549665,0,0.4,1,0.6,0,30.33333333,188.5,45.5,2,2,2,57,0,1,0,3,0,84,6,0,7,3,18,1,14,358,101,1,0,0,3,0,0,3,95,0,0,1,3,107,0,0,0,1,0,84,358,0,128,12,19,3.642201835,43,515,14,0
0,0.82,36,3,128,3.601984815,0.073170732,3207.858864,2.2,0.05952381,4,24.8,6,10.838,19.4,7.898979486,18.685,16.8,7.284324324,89.57264865,8.231535603,16.9,36.47351351,0.137281092,7.898979486,2.136108108,16.76709677,-15.48063923,31,4,1.297297297,37,2,1.316074013,0,0,1,0,0,8.4,40,10.5,2,4,1,24,0,1,0,0,0,37,8,0,5,5,11,1,3,151,87,1,0,0,2,0,0,3,42,0,0,0,5,46,0,0,0,1,0,37,151,0,57,9,9,3.2,22,231,5,0
0,0.46179402,77,41,182.1171952,4.475424618,0.294964029,1279.497301,1.945652174,0.088306275,20,32.62857143,69,9.290838509,13.1,9.546536707,35.56282609,11.3242236,9.750140056,76.75676471,9.949937785,4.1,37.00504202,0.102562629,9.546536707,4.919677871,25.09819407,-15.42858642,159,20,1.362745098,312,2,1.258925412,0,0.4,1,0.6,0,15.64285714,48.2,10.9,1.3,20,4,99,0,1,0,3,0,204,24,0,15,14,95,1,57,933,539,5,0,0,11,0,0,21,221,5,14,1,13,280,0,0,0,1,0,204,933,0,364,12,36,3.252491694,85,1379,46,0
0,1,1,0,0,0,0,0,0,NaN,0,0,0,0,20,3,0,0,0,0,3.1219,20,0,NaN,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0
