spam/ham,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric
0,0.098969072,13,7,1202.423212,2.844024641,0.145833333,848.1118479,0.007936508,0.05952381,0,17.11746032,2,-15.36634921,19.8,3,163.5335714,16.8,16.8,163.5335714,3.1219,19.8,17.11746032,0.05952381,3,-15.36634921,1580.136667,-16.52933333,2,0,0.007936508,197,5,1.379729661,0,0.333333333,1,1,4,42.33333333,361,254,6,1,0,0,0,1,0,3,250,2,5,250,2,6,355,1,11,41,197,0,211,0,207,0,296,8,314,0,2,0,9,62,0,0,1,1,0,252,339,0,321,6,12,1.115463918,302,680,0,0
0,0.070175439,45,10,1006.964364,3.173221469,0.096153846,1286.981986,0.005354752,0.030120482,0,33.41419009,4,-15.35348059,19.6,3,122.136988,33.2,33.24444444,122.0248158,3.1219,19.6,33.45834819,0.030080214,3,-15.35356506,2617.569722,-16.28983583,4,0,0.005347594,481,3,1.379729661,0,0.4,1,1,4,88,1214,792,9,1,0,3,0,1,0,3,736,15,5,736,44,9,1056,1,26,172,494,14,596,1,584,0,925,20,970,0,2,0,19,216,0,6,0,1,0,748,1107,0,982,6,144,1.192307692,925,2241,2,0
0,0.051744886,73,28,939.7902575,3.298740059,0.162790698,1408.823187,0.101405009,0.036359342,9,29.99561189,111,-12.58967089,8.9,6.354101966,129.0246779,27.50324781,27.73471633,128.3516158,6.620228351,8.6,30.27862911,0.036055894,6.354101966,-12.52962598,202.6868421,-15.67117127,114,9,0.102362205,1118,4,1.296839555,0,0.4,1,1,4,71.16666667,2735,1708,24,1,0,16,0,1,0,5,1523,136,5,1523,57,24,2403,1,61,788,1158,4,1274,4,1239,0,1830,59,2075,0,31,0,72,792,0,0,1,1,0,1651,2628,0,2584,10,147,1.162755716,1969,5367,23,0
0,0.157107232,29,9,1058.824261,3.000912426,0.142857143,1110.645794,0.273291925,0.030818116,1,39.15652174,28,-6.90515528,17.2,6.872983346,102.0070031,32.4484472,33.04390244,100.907439,7.16142163,17.2,39.62926829,0.030262769,6.872983346,-6.964146341,113.7492857,-15.54793798,28,1,0.268292683,86,2,1.320469248,0,0.333333333,1,1,4,84,320,168,2,1,0,3,0,1,0,3,137,28,5,137,4,2,300,1,15,153,88,1,111,0,112,0,164,8,204,0,6,0,2,180,0,0,0,1,0,164,317,0,426,8,11,1.077306733,182,762,7,0
0,0.090592334,18,6,1179.266472,2.876890666,0.115384615,971.5786136,0.006802721,0.034013605,0,29.53605442,1,-15.41222789,19.9,3,131.6569898,29.4,29.4,131.6569898,3.1219,19.9,29.53605442,0.034013605,3,-15.41222789,3812.635,-16.8212,1,0,0.006802721,152,3,1.348006155,0,0.5,1,1,4,74,432,296,4,1,0,0,0,1,0,3,295,2,5,295,2,4,409,1,13,68,152,1,234,0,227,0,368,9,369,0,0,0,7,62,0,0,0,1,0,294,440,0,362,6,4,1.141114983,359,814,0,0
0,0.15658363,20,4,1145.882144,2.835199182,0.090909091,1033.698356,0.020979021,0.06993007,0,14.85944056,2,-15.14744755,19.8,3,168.7739248,14.3,14.3,168.7739248,3.1219,19.8,14.85944056,0.06993007,3,-15.14744755,913.755,-16.22875804,2,0,0.020979021,106,2,1.379729661,0,0.4,0.666666667,1,4,35.75,213,143,4,1,0,0,0,1,0,3,143,1,5,143,0,4,203,1,9,30,106,0,116,0,112,0,181,4,187,0,1,0,5,26,0,0,0,1,0,143,211,0,178,5,0,1.245551601,177,397,0,0
0,0.08953168,26,9,1154.29274,2.934550232,0.138461538,1097.925002,0.005420054,0.033875339,0,29.73680217,2,-15.37004336,19.8,3,131.4694634,29.52,29.6,131.2677027,3.1219,19.8,29.81621622,0.033783784,3,-15.37021622,2331.415,-16.38124,2,0,0.005405405,231,3,1.379729661,0,0.5,1,1,4,76,516,380,5,1,0,1,0,1,0,3,368,3,5,368,10,5,536,1,13,63,233,7,316,1,302,0,436,13,484,0,1,2,5,98,0,0,0,1,0,370,499,0,474,5,18,1.154269972,468,999,0,0
0,0.114457831,10,7,1146.211351,2.785594185,0.184210526,787.8397458,0.01183432,0.059171598,0,17.37337278,2,-15.25535503,19.8,3,162.9500666,16.9,16.9,162.9500666,3.1219,19.8,17.37337278,0.059171598,3,-15.25535503,1055.055,-16.23299645,2,0,0.01183432,111,2,1.379729661,0,0.333333333,0.666666667,1,4,42.25,236,169,4,1,0,0,0,1,0,3,169,1,5,169,0,4,256,1,9,31,111,0,139,0,139,0,202,5,207,0,1,0,4,33,0,0,0,1,0,169,235,0,214,5,0,1.060240964,201,457,0,0
0,0.03676059,93,25,955.5609078,3.257063464,0.126903553,1626.487438,0.085549133,0.034351524,18,30.79094412,127,-13.2046869,7.3,6.872983346,126.43296,29.11078998,30.15654688,123.9471861,7.16142163,7.1,31.8071045,0.033160295,6.872983346,-13.20989777,281.5095736,-15.7023138,129,18,0.083271375,1512,4,1.259155105,0,0.4375,1,1,4,76.30555556,4155,2747,36,1,0,52,0,1,0,3,2465,237,5,2465,57,36,3962,1,65,1154,1569,1,2071,1,2087,0,2927,81,3346,0,44,0,46,1145,0,0,0,1,0,2690,4087,0,4021,12,132,1.127635753,3217,8248,32,0
0,0.065943239,38,4,1191.85844,2.928722055,0.050632911,1365.81535,0.006493506,0.028409091,0,35.39480519,3,-15.34623377,19.7,3,116.9656494,35.2,35.2,116.9656494,3.1219,19.7,35.39480519,0.028409091,3,-15.34623377,2589.694286,-16.33192576,3,0,0.006493506,340,3,1.345900193,0,0.4,1,1,4,90.14285714,883,631,7,1,0,0,0,1,0,3,614,2,5,614,15,7,864,1,14,115,340,2,511,0,503,0,725,14,806,0,1,0,7,145,0,0,0,1,0,616,844,0,774,8,37,1.186143573,784,1663,2,0
0,0.195266272,35,5,847.3092679,3.23473405,0.075757576,1239.745255,0.128834356,0.057865029,4,18.01779141,7,-13.3872546,19.3,8.477225575,154.5743635,17.28159509,17.46969697,154.1989773,8.834646275,19.3,18.1969697,0.057241977,8.477225575,-13.40568182,360.955,-15.76708468,7,4,0.127272727,148,3,1.276518007,0,0.333333333,1,1,2,44.5,310,178,4,1,1,2,0,1,0,4,154,12,5,154,13,4,245,1,9,89,150,6,122,0,121,0,190,5,209,0,8,0,4,71,0,0,0,1,0,165,279,0,248,11,32,1.198224852,192,567,2,0
0,0.116059379,47,6,916.403955,3.186476151,0.069767442,1457.148856,0.046195652,0.053713218,2,19.48695652,10,-14.5573913,19,5.738612788,156.2368478,18.6173913,18.86447721,155.4280513,5.978273137,18.9,19.82962466,0.053009685,5.738612788,-14.484313,499.0702273,-15.82389686,11,2,0.048257373,327,3,1.305299881,0,0.333333333,1,1,4,48.25,660,385,7,1,0,4,0,1,0,3,356,18,5,356,13,8,504,1,15,164,337,0,272,0,269,0,444,11,472,2,7,0,8,138,0,0,0,1,0,373,608,0,526,7,72,1.253711201,442,1214,5,0
0,0.182926829,27,12,854.2162403,3.119375102,0.2,1053.275202,0.128,0.07800312,1,15.38,9,-13.2021,19.1,5.738612788,164.28745,12.82,12.91746032,164.1196429,5.978273137,19.1,15.45714286,0.077414598,5.738612788,-13.2140873,287.415,-15.65715556,9,1,0.126984127,136,3,1.248991329,0,0.4,1,1,3,34.25,234,136,3,1,0,1,0,1,0,3,116,12,5,116,10,4,236,1,13,74,137,0,92,0,92,0,145,1,180,0,9,0,4,121,0,0,0,1,0,126,221,0,329,7,30,1.179878049,166,588,2,1
0,0.228070175,35,11,776.1157279,3.233236872,0.169230769,1224.705989,0.238938053,0.064848114,1,20.37640118,15,-10.82053097,18.5,6.16227766,148.389174,15.42064897,15.81149425,147.896954,6.4201556,18.5,20.63908046,0.063245129,6.16227766,-10.89344828,236.666,-15.44658621,15,1,0.232758621,112,4,1.320469248,0,0.333333333,1,1,3,42.66666667,255,128,3,1,0,5,0,1,0,3,100,17,5,100,12,3,195,1,11,108,117,0,80,0,78,0,121,2,161,0,10,0,138,245,0,0,0,1,0,116,230,0,546,8,30,1.263157895,142,814,7,0
0,0.136622391,36,6,1157.315225,3.019716228,0.083333333,1253.44011,0.04887218,0.046992481,0,22.63338346,9,-14.31130827,19.1,3,148.7024135,21.28,21.28,148.7024135,3.1219,19.1,22.63338346,0.046992481,3,-14.31130827,394.9966667,-15.78892865,9,0,0.04887218,231,3,1.320469248,0,0.4,1,1,4,55.4,410,277,5,1,0,0,0,1,0,3,261,6,5,261,11,5,391,1,9,67,231,0,230,0,224,0,305,1,347,0,4,1,4,85,0,0,0,1,0,266,372,0,366,8,48,1.212523719,319,794,2,0
0,0.045936396,32,12,1075.711434,3.027178985,0.131868132,1170.870324,0.011213048,0.094291539,0,11.05392732,11,-15.34174009,18.9,3,178.9751599,10.60540541,10.62702703,178.9222251,3.1219,18.9,11.07463639,0.094099695,3,-15.34200929,1185.335012,-16.62707238,11,0,0.011190234,800,4,1.379729661,0,0.333333333,1,1,4,27.32432432,1440,1011,37,1,0,0,0,1,0,3,976,12,5,976,27,37,1499,1,28,201,807,11,810,22,792,0,1167,18,1234,0,11,0,23,304,0,0,0,1,0,983,1375,0,1383,7,52,1.070671378,1199,2818,3,1
0,0.049445865,14,6,1300.125224,2.802308554,0.103448276,931.6012528,0.001615509,0.032310178,0,31.01462036,1,-15.522187,19.9,3,128.1627029,30.95,30.95,128.1627029,3.1219,19.9,31.01462036,0.032310178,3,-15.522187,7481.6625,-18.01667787,1,0,0.001615509,318,5,1.379729661,0,0.333333333,1,1,4,78.25,833,626,8,1,0,0,0,1,0,4,619,1,5,619,7,8,878,1,19,83,318,3,535,0,516,0,723,10,780,0,1,0,9,137,0,0,0,1,0,619,813,0,752,5,20,1.104859335,764,1593,0,0
0,0.121212121,15,6,1121.44169,2.890562287,0.125,870.0238853,0.004926108,0.061576355,0,16.43704433,1,-15.45387192,19.9,3,165.2092512,16.24,16.24,165.2092512,3.1219,19.9,16.43704433,0.061576355,3,-15.45387192,2663.37,-17.11489655,1,0,0.004926108,171,3,1.379729661,0,0.333333333,1,1,3,43,300,215,5,1,0,0,0,1,0,3,202,1,5,202,12,5,296,1,12,29,171,5,173,0,165,0,237,3,260,0,1,0,5,58,0,0,0,1,0,203,269,0,267,6,26,1.098484848,254,570,0,0
0,0.151041667,23,11,1176.486545,2.920955683,0.189655172,986.1064801,0.032520325,0.020325203,0,50.50081301,4,-13.64626016,19.6,3,79.23878049,49.2,49.6,78.24596774,3.1219,19.6,50.89032258,0.02016129,3,-13.64935484,770.6725,-15.55581613,4,0,0.032258065,0,5,1.379729661,0,0.333333333,1,1,4,147,242,147,1,1,0,1,0,1,0,3,119,5,5,119,23,1,292,1,13,32,0,3,97,0,98,0,146,4,186,0,5,0,1,174,0,0,0,1,0,124,181,0,426,6,56,0.934895833,178,671,0,0
0,0.249586777,100,18,632.5797418,3.780848992,0.119205298,1896.449994,0.741071429,0.028355388,14,53.48095238,167,9.437142857,3.3,13.24695077,58.88035714,35.26666667,35.64705882,58.35411765,13.80946965,3.2,53.76470588,0.028052805,13.24695077,9.466470588,45.85696429,-15.52152174,168,14,0.735294118,271,24,1.296839555,0,0.333333333,1,1,2,96.25,1042,385,4,1,0,4,0,1,0,3,159,182,5,159,45,4,285,1,25,657,275,3,132,0,131,0,189,3,423,0,8,0,5,334,0,0,0,1,0,340,846,0,594,14,203,1.915702479,329,1651,19,0
0,0.129930394,24,6,1051.996921,3.010781787,0.107142857,1061.568916,0.019512195,0.012195122,0,82.58536585,3,-14.1897561,19.7,3,-2.890731707,82,82,-2.890731707,3.1219,19.7,82.58536585,0.012195122,3,-14.1897561,1042.96,-15.70448325,3,0,0.019512195,0,4,1.348006155,0,0.5,1,1,4,231,347,231,1,1,0,0,0,1,0,3,201,4,5,201,26,1,306,1,14,51,0,3,167,0,161,0,235,4,281,0,3,1,0,102,0,0,0,1,0,205,286,0,322,6,61,1.155452436,271,677,0,0
0,0.147121535,119,28,545.3593036,3.883781749,0.1352657,1705.213087,0.456072351,0.009608127,17,116.0682171,249,22.16165375,-4.9,16.03840481,-93.61872093,104.078553,105.4006803,-97.04945578,16.72095622,-5.4,117.492517,0.009487605,16.03840481,22.81826531,82.09624672,-15.55599606,254,17,0.456632653,377,3,1.296839555,0,0.333333333,1,1,3,282,2013,846,3,1,0,9,0,1,0,3,453,334,5,453,62,3,803,1,62,1221,386,3,373,0,369,0,538,18,951,0,18,0,6,660,0,0,0,1,0,784,1760,0,1273,14,259,1.658137882,779,3300,30,0
0,0.057582668,47,12,1169.413713,3.007014533,0.118811881,1397.101984,0.025813692,0.03647587,0,28.04389191,14,-14.86539843,18.6,3,135.0846232,27.41538462,27.47692308,134.9333603,3.1219,18.6,28.10402274,0.036394177,3,-14.86608063,1037.176319,-15.86777316,14,0,0.025755879,572,4,1.316074013,0,0.5,1,1,4,70,1313,910,13,1,0,3,0,1,0,4,881,16,5,881,17,13,1283,1,28,236,578,3,723,0,714,0,1042,10,1136,0,10,0,318,579,0,0,1,1,0,893,1287,0,1813,7,37,1.148802737,1091,3145,5,0
0,0.040342915,30,8,1167.554063,2.890026603,0.1,1214.778581,0.018095238,0.021411093,1,47.04761905,10,-14.94314286,19,4.825741858,86.88747619,46.7047619,46.7491701,86.77615498,5.026148758,19,47.09170103,0.021390754,4.825741858,-14.94334602,1431.218556,-15.89391627,10,1,0.018078021,431,5,1.349503719,0,0.4,1,1,5,117,1484,1053,8,1,0,0,0,1,0,4,1048,7,5,1048,2,9,1475,1,22,237,433,0,868,0,848,0,1260,20,1295,4,2,0,154,365,0,0,0,1,0,1051,1503,0,1563,11,9,1.125063036,1256,3083,2,0
0,0.277333333,68,10,570.7377778,3.695745956,0.096153846,1712.223074,0.369318182,0.054699155,3,28.05454545,46,-6.747045455,15.4,7.74341649,130.9306818,18.28181818,18.57039106,130.2204539,8.069283399,15.3,28.4027933,0.053849162,7.74341649,-6.656662011,70.82840426,-15.54203171,47,3,0.368715084,194,2,1.296839555,0,0.4,1,1,2,49.75,524,199,4,1,0,3,0,1,0,3,126,53,5,126,20,4,238,1,15,246,197,0,101,0,99,0,150,3,230,0,6,0,3,149,0,0,0,1,0,179,397,0,335,10,122,1.656,179,862,16,0
0,0.094827586,26,5,1268.252081,2.786002346,0.090909091,1206.781192,0.016393443,0.016393443,0,61.39344262,3,-14.81155738,19.7,3,50.66061475,61,61,50.66061475,3.1219,19.7,61.39344262,0.016393443,3,-14.81155738,1235.32,-15.84310383,3,0,0.016393443,88,3,1.379729661,0,0.4,1,1,4,153,435,306,2,1,0,1,0,1,0,5,299,6,5,299,1,2,425,1,10,69,89,0,249,0,243,0,358,1,386,1,5,0,2,58,0,0,0,1,0,305,428,0,362,6,2,1.170689655,377,800,0,0
0,0.051359517,57,17,1053.886857,3.083113068,0.142857143,1487.121604,0.076058773,0.023651755,6,43.7321914,48,-12.9906883,15.2,7.045199175,93.64088238,42.28016029,42.4610859,93.13440072,7.341042739,15.1,43.94129244,0.023550976,7.045199175,-12.9489407,317.3219666,-15.68928994,49,6,0.076592083,588,4,1.296839555,0,0.5,1,1,4,107.3636364,1720,1181,11,1,0,4,0,1,0,3,1118,53,5,1118,19,11,1733,1,29,421,600,0,957,1,939,2,1286,21,1453,0,26,1,16,452,0,0,1,1,0,1162,1715,0,1719,9,59,1.107898144,1393,3501,19,0
