spam/ham,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric
1,0.692913386,68,13,114.0802282,4.274721943,0.147727273,2131.442318,1.738095238,0.110876452,8,29.97142857,30,5.89452381,17,7.472135955,56.23964286,9.019047619,7,85.4825,8.069283399,12.9,34.55555556,0.142857143,7.74341649,2.581944444,20.00438967,-15.47109484,71,9,1.344444444,135,4,1.291549665,0,0,1,0,0,7.916666667,30.38461538,7.230769231,1.461538462,13,5,41,0,1,0,0,0,90,18,0,5,12,39,1,14,388,225,2,0,1,6,0,0,4,95,0,3,1,10,113,0,2,0,1,0,90,388,0,147,11,11,3.141732283,42,580,17,0
1,0.65530303,136,19,73.74885216,4.889483434,0.10982659,2607.132959,2.192307692,0.037652056,33,41.17435897,71,19.50923077,12.9,21.16590212,-13.82089744,26.55897436,35.34835681,1.713661972,23.18440558,4.2,58.0713615,0.028289858,22.23538406,23.50868545,46.87599156,-15.41693293,158,37,1.572769953,136,2,1.276518007,0,0.4,1,0.6,0,77,41.38461538,8.884615385,1.076923077,26,2,92,0,1,0,3,0,213,31,0,18,3,42,1,31,1045,222,8,0,0,4,0,0,5,233,4,6,0,2,237,0,0,0,1,0,213,1045,0,272,11,31,4.113636364,101,1408,62,0
1,0.660714286,56,10,127.5510204,4.097119481,0.135135135,1939.827314,2.208333333,0.06833713,15,28.8,32,11.855,16.8,10.07106781,14.59666667,14.63333333,10.98628842,61.23388889,10.73889503,13,33.96501182,0.091022551,10.30296743,6.273120567,26.12731746,-15.43208693,70,16,1.595744681,120,2,1.296839555,0,0,1,0,0,10.77777778,27.38888889,5.388888889,1.055555556,18,9,32,0,1,0,0,0,94,24,0,3,9,14,1,14,485,192,0,0,0,1,3,0,0,97,0,1,0,6,92,0,0,0,1,0,94,485,0,110,12,8,4.401785714,36,649,33,0
1,0.901639344,50,4,37.62429454,3.965939203,0.072727273,4521.961251,2.966666667,0.044117647,14,25.33333333,16,21.49666667,18.4,14.83215957,-54.295,22.66666667,18.30724638,9.197753623,15.46284243,17.5,27.87246377,0.054623179,14.83215957,13.05565217,60.35746667,-15.30887652,25,14,2.152173913,42,2,1.262605211,0,0.4,1,0.6,0,16.33333333,46.42857143,7,1.285714286,7,1,14,0,1,0,3,0,46,11,0,3,3,17,1,2,319,60,1,0,0,7,0,0,3,51,0,2,1,2,53,0,0,0,1,0,46,319,0,67,18,6,5.491803279,14,412,22,0
1,0.906752412,513,45,3.411875394,6.297236543,0.079787234,7114.074926,0.60899654,0.004309779,12,249.9543253,271,97.28615917,-7.1,21.97366596,-431.3561073,232.0304498,248.3754443,-472.1553312,22.9114336,-9,266.3399031,0.004026163,21.97366596,104.5823748,165.8787931,-15.55356673,290,12,0.599353796,0,3,1.243575228,0,0,0,0,0,619,31.85,10.31666667,1,60,2,35,0,1,0,0,0,619,65,0,0,1,20,1,50,1911,0,0,0,0,18,0,0,0,619,0,0,0,0,561,0,0,0,1,0,619,1911,0,566,11,0,3.072347267,495,2605,50,0
1,0.9375,14,1,78.125,2.685945325,0.066666667,4158.883083,1,0.357142857,0,31.37142857,5,-1.84,19.5,3,115.13,2.8,4.4,126.4518182,3.1219,19.3,29.85454545,0.227272727,3,-3.205454545,32.53428571,-15.44137662,7,0,0.818181818,0,2,1.379729661,0,0,1,0,0,14,24,7,1,2,0,4,0,1,0,0,0,11,6,0,3,1,5,1,1,45,0,3,0,0,1,0,0,0,14,0,0,0,0,13,0,0,0,1,0,11,45,0,17,7,3,3,7,75,1,0
1,0.746268657,43,3,213.8560927,3.699895382,0.06,3003.351871,1.608695652,0.088068617,6,23.52869565,13,3.899608696,18.7,7.242640687,68.40484783,11.35478261,7.6,94.91,7.546974237,17.3,28.6,0.131578947,7.242640687,0.508,32.60222222,-15.46568963,27,6,1.275,85,3,1.253451072,0,0,1,0,0,4.9,33.16666667,8,2.333333333,6,3,12,0,1,0,0,0,40,11,0,9,10,24,1,4,178,117,3,0,0,4,0,0,1,49,0,3,0,9,60,0,0,0,1,0,40,178,0,80,12,24,3.014925373,25,302,9,0
1,0.628571429,16,2,391.8367347,2.899444363,0.090909091,1303.627623,1.307692308,0.207889126,1,29.42564103,9,1.010769231,19.1,6.16227766,91.80589744,4.81025641,4.633333333,90.38416667,6.4201556,18.8,32.13333333,0.215827338,6.16227766,1.4575,41.8,-15.3007,12,1,1.3125,27,2,1.349282848,0,0,1,0,0,6,12.57142857,2.571428571,1.142857143,7,2,2,0,1,0,0,0,16,12,0,2,3,17,1,1,67,30,1,0,0,0,0,0,2,18,0,0,0,2,27,0,0,0,1,0,16,67,0,46,20,21,2.514285714,9,156,3,0
1,0.59347181,153,25,103.3732797,4.916462356,0.125,2476.631034,1.863247863,0.085897148,26,31.81277024,85,8.346324786,11.5,9.773651374,42.21864253,11.64183007,10.24267926,79.01354444,10.18681838,-1.3,37.54194933,0.097630705,9.773651374,4.843185917,21.9397763,-15.46352806,213,26,1.317518248,419,4,1.258925412,0,0.4,1,0.6,0,16.70588235,48.03846154,10.88461538,1.346153846,26,5,135,0,1,0,3,0,274,31,0,10,17,66,1,41,1228,740,1,0,1,14,0,0,16,286,0,2,5,17,311,0,0,0,1,0,274,1228,0,367,13,23,3.741839763,127,1678,58,0
1,0.75,34,3,251.4792899,3.454562109,0.076923077,3081.9701,2,0.086206897,5,29.6,14,9.102,18.6,8.477225575,33.575,11.6,8.248205128,66.59492308,8.834646275,16.9,34.91487179,0.121238498,8.477225575,5.284410256,23.1483871,-15.43614194,31,5,1.564102564,49,2,1.296839555,0,0,0,0,0,7.8,32.16666667,6.5,1,6,9,17,0,1,0,0,0,39,10,0,0,5,14,1,3,193,85,0,0,0,1,5,0,7,39,0,0,1,0,46,0,0,0,1,0,39,193,0,62,12,0,3.711538462,10,273,7,0
1,0.941176471,15,1,69.20415225,2.751666617,0.0625,4533.14135,1.857142857,0.080893683,2,23.79047619,4,6.844285714,19.6,7.472135955,47.35238095,12.36190476,7.887179487,85.29820513,7.786337801,19.2,26.34871795,0.126788036,7.472135955,1.788461538,31.12458333,-15.51749231,8,2,1.384615385,11,1,1.291549665,0,0,0,0,0,4.333333333,27.5,6.5,2,2,0,5,0,1,0,0,0,13,7,0,0,3,3,1,0,55,17,0,0,0,0,0,0,0,13,0,1,0,2,14,0,0,0,2,0,13,55,0,20,10,0,3.235294118,7,87,2,0
1,0.826923077,38,2,103.5502959,3.664523721,0.046511628,3398.069598,1.75,0.086206897,5,25.6,12,5.996,18.8,8.477225575,54.725,11.6,8.435555556,84.377,8.834646275,17.6,29.54666667,0.118545838,8.477225575,2.343111111,33.76125,-15.4223,24,5,1.361111111,61,3,1.320469248,0,0,1,0,0,7.6,20.33333333,4.222222222,1.333333333,9,3,16,0,1,0,0,0,36,14,0,2,5,15,1,1,175,92,0,0,0,1,2,0,2,38,0,1,1,3,43,0,0,0,1,0,36,175,0,60,13,8,3.519230769,13,269,10,0
1,0.44911147,182,49,122.0374725,5.052839181,0.176258993,1861.472152,2.157657658,0.066122953,69,29.35757576,148,11.61945127,5.2,10.9200551,17.46898034,15.12334152,11.82374059,60.1494557,11.56018548,-17,37.13159622,0.084575604,11.09039835,7.22179309,25.67497952,-15.41941911,370,72,1.562632696,816,6,1.237726285,0,0.4,1,0.6,0,15.27272727,33.09589041,6.876712329,1.178082192,73,20,198,0,1,0,3,0,471,78,0,33,33,121,1,86,2352,1256,8,0,0,9,3,0,38,514,1,8,1,32,547,0,3,0,1,0,471,2352,0,662,16,92,4.016155089,185,3260,112,0
1,0.660130719,77,15,164.039472,4.330583129,0.148514851,2116.975959,1.888888889,0.091077753,13,30.97962963,40,7.673888889,16,7.937104415,43.609375,10.97962963,7.6,75.77788462,8.271299904,11.8,34.13846154,0.131578947,7.937104415,3.768365385,23.9820122,-15.43597917,82,13,1.471153846,236,3,1.27913796,0,0.4,1,0.6,0,6.875,30.35294118,6.411764706,1.294117647,17,5,43,0,1,0,3,0,104,22,0,6,16,44,1,17,508,366,2,0,1,2,17,0,5,112,0,2,1,8,138,0,0,0,1,0,104,508,0,186,15,10,3.450980392,40,746,24,0
1,1,1,0,0,0,0,0,0,NaN,0,0,0,0,20,3,0,0,0,0,3.1219,20,0,NaN,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0
1,0.852941176,25,3,103.8062284,3.307104056,0.103448276,2556.61138,1.933333333,0.108695652,3,27.86666667,10,8.003333333,19,7.242640687,40.23,9.2,6.695384615,81.16469231,7.546974237,18.2,29.77230769,0.149356618,7.242640687,2.606307692,29.30166667,-15.45931453,18,3,1.423076923,42,2,1.320469248,0,0,1,0,0,5.4,18.57142857,3.857142857,1.142857143,7,2,7,0,1,0,0,0,26,12,0,1,5,6,1,3,126,61,0,0,0,0,1,0,1,27,0,0,0,3,26,0,0,0,2,0,26,126,0,35,13,4,3.823529412,10,187,4,0
1,0.760869565,57,8,87.42911153,4.118829396,0.114285714,2434.809234,1.714285714,0.09580292,6,26.15238095,17,5.743571429,18.3,8.477225575,57.0697619,10.43809524,8.176576577,86.8518018,8.834646275,14.2,36.28468468,0.122300573,8.477225575,3.169189189,19.4591954,-15.47782069,58,6,1.27027027,78,2,1.296839555,0,0,1,0,0,13.33333333,22.78571429,5.714285714,1.214285714,14,3,31,0,1,0,0,0,74,18,0,6,6,16,1,10,302,158,2,0,0,3,0,0,3,80,0,0,2,5,77,0,0,0,1,0,74,302,0,91,13,17,3.467391304,42,444,11,0
1,0.446808511,144,31,182.3449525,4.726694782,0.147619048,1957.687676,1.75,0.112011656,31,30.14715447,118,6.01875,8.2,7.401704215,55.31708333,8.927642276,6.545480669,90.2951218,7.712877497,-3.8,32.50159352,0.152777168,7.401704215,1.657856583,23.49853641,-15.46431817,238,31,1.297805643,730,4,1.276518007,0,0.4,1,0.6,0,7.041666667,31.42553191,7.14893617,1.723404255,47,15,131,0,1,0,3,0,319,52,0,19,48,155,1,56,1444,1129,2,0,9,25,6,0,7,340,0,15,3,38,424,0,0,0,1,0,319,1444,0,560,13,39,3.176595745,140,2145,69,0
1,0.700209644,563,51,101.4156437,6.070422607,0.076347305,4364.688888,2.330081301,0.05013543,266,24.43377918,335,13.30979806,-13.5,12.26317719,2.998025177,19.9459743,16.07101775,32.18386222,12.78339381,-37,30.21055264,0.062223813,12.26317719,9.851485371,34.04772666,-15.41461055,570,266,1.953488372,2951,3,1.243575228,0,0,0,0,0,9.247311828,5283,860,93,1,19,245,0,1,0,0,0,860,6,0,0,93,95,1,104,5283,3781,0,0,0,1,0,0,0,860,0,0,1,93,953,0,0,0,1,0,860,5283,0,1050,16,0,5.537735849,138,6343,362,0
1,0.715909091,59,0,281.5082645,3.793265645,0,7051.805483,1.466666667,0.272727273,2,38.33333333,28,2.626666667,17.2,5.236067977,80.2175,3.666666667,3.268627451,84.74477941,5.454118901,15.1,40.13137255,0.305938812,5.236067977,2.42995098,17.33044218,-15.43206627,49,2,1.392156863,104,2,1.320469248,0,0,1,0,0,4.75,33.42857143,7.714285714,2,7,2,16,0,1,0,0,0,51,13,0,6,12,30,1,0,226,146,0,0,0,0,0,0,9,57,0,3,0,11,79,0,0,0,2,0,51,226,0,112,13,20,2.795454545,19,382,4,0
1,0.848484848,25,2,146.9237833,3.244454041,0.071428571,3263.407057,1.846153846,0.114235501,2,36.44615385,11,8.339615385,18.9,8.477225575,44.05288462,8.753846154,8.133333333,74.805,8.834646275,17.9,39.8,0.12295082,8.477225575,5.221666667,19.70571429,-15.43619048,21,2,1.416666667,20,2,1.348006155,0,0,1,0,0,12.5,21,5,1,5,5,8,0,1,0,0,0,24,10,0,1,2,8,1,2,104,29,1,0,0,0,1,0,0,25,0,1,0,0,27,0,0,0,1,0,24,104,0,37,9,1,3.181818182,10,160,3,0
1,0.951048951,132,3,12.71455817,4.877487479,0.022058824,16873.67174,2.41322314,0.043266382,49,30.71593861,72,16.89746163,12.8,17.49137675,-14.86867769,23.11263282,22.33684211,-3.913157895,18.23640595,11.9,31.96090226,0.044769086,17.49137675,15.6281203,49.30719577,-15.33174867,81,49,2.263157895,255,5,1.253451072,0,0,0,0,0,19,85.63636364,12.09090909,1,11,1,10,0,1,0,0,0,133,16,0,0,7,10,1,1,942,278,0,0,2,0,0,0,2,133,0,0,0,5,132,0,0,0,2,0,133,942,0,145,13,0,6.587412587,13,1117,84,0
1,0.698113208,88,12,79.11079467,4.519377499,0.108108108,2446.297245,1.833333333,0.083865815,10,31.92380952,31,7.77047619,16.9,9.546536707,45.645,11.92380952,10.11428571,80.663,10.28320645,11.8,38.51428571,0.098870056,9.866065623,4.554571429,24.69189895,-15.41308029,82,11,1.32,162,3,1.276518007,0,0.4,1,0.6,0,16.71428571,29.3125,7.25,1.25,16,5,52,0,1,0,3,0,100,21,0,17,7,42,1,15,431,260,0,0,1,4,1,0,2,119,2,0,0,7,144,0,7,0,1,0,100,431,0,190,13,40,3.025157233,61,701,19,0
1,0.61328125,117,25,147.0947266,4.678287704,0.159235669,2176.482147,1.555555556,0.167020148,9,32.16014109,62,3.916984127,13.8,6.585685828,71.32,5.987301587,5.857304278,93.60542373,7.256482204,6.3,34.33188055,0.170727002,6.964124836,1.554285714,22.94986097,-15.44805701,137,11,1.237288136,346,3,1.282088854,0,0.4,1,0.6,0,9.047619048,24.29411765,5.558823529,1.382352941,34,2,77,0,1,0,3,0,177,39,0,13,21,69,1,30,801,579,7,0,1,5,4,0,6,194,0,3,2,18,223,0,0,0,1,0,177,801,0,293,13,26,3.30859375,81,1196,37,0
1,0.710659898,117,10,94.82336571,4.691818295,0.071428571,3215.863139,2.232876712,0.067345085,23,27.9995785,47,12.16794521,15.3,10.28539107,12.23401475,14.84889357,11.28205128,57.50746154,11.0440537,8.8,34.48205128,0.088636364,10.59554525,6.964666667,26.90778159,-15.42393314,112,25,1.626666667,282,3,1.253451072,0,0.4,1,0.6,0,12.15384615,43.16666667,8.666666667,1.277777778,18,3,62,0,1,0,3,0,150,23,0,8,13,42,1,17,763,467,0,0,0,6,0,0,12,160,0,3,2,12,178,0,0,0,1,0,150,763,0,219,15,21,4.030456853,62,1047,43,0
1,0.449010654,201,43,95.91126123,5.134252772,0.145762712,2036.028495,2.462686567,0.045341684,123,25.18908904,144,15.40625322,5.6,14.28013206,-10.88828358,22.05476068,16.73642728,43.66349624,14.98234389,-16.1,34.48078818,0.059749909,14.37147065,9.426857661,31.85499666,-15.42510997,361,125,1.708646617,850,2,1.258925412,0,0.4,1,0.6,0,19.20689655,77.77777778,15.41666667,1.277777778,36,10,248,0,1,0,3,0,532,41,0,25,29,131,1,84,2764,1297,13,0,0,23,3,0,21,561,0,13,2,25,620,0,5,0,1,0,532,2764,0,722,15,41,4.299847793,228,3607,171,0
1,0.747747748,72,4,121.743365,4.211373206,0.048192771,3553.554606,2.113207547,0.089472618,12,32.30867925,40,10.90584906,16,9,22.67814151,11.17660377,9.933333333,49.1985,9.635432912,14.4,32.86666667,0.100671141,9.244997998,7.519333333,31.66607143,-15.38402514,56,13,1.773333333,152,2,1.164423508,0,0,1,0,0,7.8,29.28571429,5.5,1.214285714,14,0,20,0,1,0,0,0,75,19,0,3,10,41,1,4,426,195,1,0,1,8,8,0,3,78,0,3,1,3,96,0,2,0,1,0,75,426,0,131,21,5,3.882882883,23,598,20,0
1,0.857142857,62,9,42.5170068,4.216271243,0.125,3190.188095,1.804347826,0.038129973,9,50.57391304,37,20.13130435,16.3,19.43167673,7.497173913,26.22608696,35.13684211,6.134473684,20.26013882,13.6,64.08421053,0.028460156,19.43167673,26.60421053,46.85171875,-15.42319868,64,9,1.460526316,0,2,1.276518007,0,0,0,0,0,76,20.77777778,4.222222222,1,18,0,21,0,1,0,0,0,76,23,0,0,1,9,1,8,374,0,0,0,0,2,0,0,4,76,1,0,2,0,65,0,0,0,1,0,76,374,0,75,11,0,4.452380952,27,493,21,0
1,0.621118012,70,19,114.1931253,4.367365308,0.19,1693.801455,1.830985915,0.073344582,20,28.28215962,46,7.510633803,15.4,10.07106781,45.92817488,13.6342723,10.54920635,73.9775,10.49702373,10.5,34.35873016,0.094793861,10.07106781,4.541944444,24.47212281,-15.44258947,95,20,1.444444444,175,2,1.270981615,0,0,1,0,0,10.58333333,32.63157895,6.631578947,1.210526316,19,4,45,0,1,0,0,0,126,24,0,1,12,36,1,24,621,277,0,0,0,3,2,0,2,127,0,4,0,9,141,0,0,0,1,0,126,621,0,177,13,2,3.869565217,49,846,32,0
1,0.321133412,167,32,131.4173644,4.899936227,0.117647059,1746.421513,2.204244032,0.048240234,148,25.39801945,192,12.91607958,0.8,15.16552506,7.60078824,20.72958444,17.82990138,46.67638856,15.85333751,-23.2,34.57546351,0.05608556,15.20655562,9.174816568,36.81680556,-15.41330467,432,149,1.622781065,930,3,1.243575228,0,0.4,1,0.6,0,23.2,38.80434783,7.5,1.152173913,92,10,241,0,1,0,3,0,676,97,0,20,30,117,1,97,3541,1360,3,0,0,18,1,0,38,750,0,5,11,28,754,0,1,0,1,0,676,3541,0,907,15,42,4.548996458,267,4682,218,0
1,1,1,0,0,0,0,0,0,NaN,0,0,0,0,20,3,0,0,0,0,3.1219,20,0,NaN,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0
1,0.684782609,107,8,167.7693762,4.486833437,0.063492063,3458.325818,2.283783784,0.049135916,34,23.59495495,40,12.39864865,16,11.24621125,8.619558559,20.35171171,14.72874317,42.5550765,11.84826408,11.6,30.79431694,0.067894456,11.36660027,8.356295082,37.16107143,-15.37329977,84,35,1.844262295,293,3,1.276518007,0,0.4,1,0.6,0,8.933333333,36,6.7,1.2,20,13,41,0,1,0,3,0,123,25,0,12,15,50,1,14,702,428,2,0,2,2,1,0,1,136,0,3,0,15,165,0,0,0,1,0,122,702,0,219,12,26,3.989130435,40,995,50,0
1,0.534246575,79,15,113.4254915,4.466630358,0.128205128,1659.266822,2.041666667,0.037562604,44,36.34444444,79,16.20416667,12.1,21.16590212,-2.43,26.62222222,26.85483871,-2.242056452,22.06893592,11,38.72580645,0.037237237,21.16590212,16.86112903,63.97633333,-15.27560975,90,44,2.006451613,179,3,1.253163119,0,0,1,0,0,49.25,21.90196078,3.843137255,1.019607843,51,8,9,0,1,0,0,0,155,55,0,42,4,34,1,31,1007,190,13,0,0,0,1,0,2,197,0,4,0,2,167,0,3,0,1,0,155,1007,0,191,15,111,5.105022831,48,1417,76,0
1,0.654867257,53,12,112.7731224,4.125557357,0.162162162,1665.841422,1.571428571,0.107537894,8,25.48952381,25,3.927857143,17.5,7.898979486,69.62914286,9.299047619,7.645714286,93.56614286,8.541486977,14.6,29.07428571,0.130792227,8.196152423,1.12552381,27.32333333,-15.48521481,54,9,1.238095238,123,5,1.276518007,0,0,1,0,0,8.7,30.5,7.25,1.25,12,6,33,0,1,0,0,0,84,17,0,3,10,33,1,15,359,199,1,0,0,6,5,0,3,87,0,3,3,5,101,0,0,0,1,0,84,359,0,130,10,7,3.238938053,42,528,18,0
